node	tip1ID	tip2ID	Afrotropical	Oriental	Australian	Neotropical	Oceanian	Madagascan	Saharo_Arabian	Nearctic	Sino_Japanese	Palearctic
173 	 ISR6_Longicaputermes_sinaicus 	 ISR10_Longicaputermes_sinaicus 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00
174 	 ISR4_Longicaputermes_sinaicus 	 ISR10_Longicaputermes_sinaicus 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00
175 	 ISR9_Longicaputermes_sinaicus 	 ISR11_Longicaputermes_sinaicus 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00
176 	 ISR5_Longicaputermes_sinaicus 	 ISR11_Longicaputermes_sinaicus 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00
177 	 ISR4_Longicaputermes_sinaicus 	 ISR11_Longicaputermes_sinaicus 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00
178 	 IRAN4A_UNIDENTIFIED_UNIDENTIFIED 	 ISR11_Longicaputermes_sinaicus 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00
179 	 KF_Kalotermes_flavicollis 	 FL901_0_Kalotermes_approximatus 	 0.05 	 0.06 	 15.35 	 0.79 	 0.02 	 0.05 	 0.01 	 72.11 	 0.01 	 11.56
180 	 AUS89_Kalotermes_sp. 	 20140314-5_Kalotermes_hilli 	 0.00 	 0.00 	 99.99 	 0.00 	 0.00 	 0.00 	 0.00 	 0.01 	 0.00 	 0.00
181 	 KF_Kalotermes_flavicollis 	 20140314-5_Kalotermes_hilli 	 0.04 	 0.04 	 76.02 	 10.35 	 0.01 	 0.03 	 0.18 	 12.97 	 0.00 	 0.35
182 	 BO7_Comatermes_perfectus 	 COL15-21_Comatermes_perfectus 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
183 	 US1268.1_Paraneotermes_simplicicornis 	 Para-TE_Paraneotermes_simplicicornis 	 0.00 	 0.00 	 0.00 	 0.01 	 0.00 	 0.00 	 0.00 	 99.99 	 0.00 	 0.00
184 	 BO7_Comatermes_perfectus 	 Para-TE_Paraneotermes_simplicicornis 	 0.00 	 0.00 	 0.05 	 96.09 	 0.00 	 0.00 	 0.00 	 3.85 	 0.00 	 0.00
185 	 G13-135_Calcaritermes_sp. 	 FG17-7_Calcaritermes_sp. 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
186 	 PN1380_0_Calcaritermes_nigriceps 	 FG17-7_Calcaritermes_sp. 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
187 	 HN251_0_Calcaritermes_emarginicollis 	 PN959_0_Calcaritermes_brevicollis 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
188 	 FL4667_0_Calcaritermes_nearcticus 	 PN959_0_Calcaritermes_brevicollis 	 0.00 	 0.00 	 0.00 	 99.96 	 0.00 	 0.00 	 0.00 	 0.03 	 0.00 	 0.00
189 	 E17-RS-20-1-TR_Calcaritermes_cf.nigriceps 	 PN959_0_Calcaritermes_brevicollis 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
190 	 PN1380_0_Calcaritermes_nigriceps 	 PN959_0_Calcaritermes_brevicollis 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
191 	 COL17-26_UNIDENTIFIED_UNIDENTIFIED 	 PN959_0_Calcaritermes_brevicollis 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
192 	 FG17-12_Glyptotermes_perparvus 	 GP17-04_Glyptotermes_sp. 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
193 	 COL15-20_Glyptotermes_sp. 	 GP17-04_Glyptotermes_sp. 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
194 	 KP026263_Glyptotermes_sp. 	 GP17-04_Glyptotermes_sp. 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
195 	 CHI15-85_Glyptotermes_sp. 	 CHI15-87_Glyptotermes_sp. 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
196 	 THAI108_Glyptotermes_sp. 	 CHI15-87_Glyptotermes_sp. 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
197 	 CHI15-157_Glyptotermes_sp. 	 CHI15-87_Glyptotermes_sp. 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
198 	 THAI114_Glyptotermes_sp. 	 CHI15-87_Glyptotermes_sp. 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
199 	 THAI031_Glyptotermes_sp. 	 CHI15-87_Glyptotermes_sp. 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
200 	 NG21_Glyptotermes_sp. 	 SantoT_089_Glyptotermes_sp. 	 0.00 	 0.03 	 0.00 	 0.00 	 99.97 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
201 	 phi49_Glyptotermes_sp. 	 phi37_Glyptotermes_sp. 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
202 	 phi38_Glyptotermes_sp. 	 phi37_Glyptotermes_sp. 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
203 	 KP026301_Glyptotermes_sp. 	 phi37_Glyptotermes_sp. 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
204 	 Glypto1_Glyptotermes_fuscus 	 phi37_Glyptotermes_sp. 	 0.00 	 99.75 	 0.01 	 0.01 	 0.02 	 0.00 	 0.00 	 0.01 	 0.20 	 0.00
205 	 NG21_Glyptotermes_sp. 	 phi37_Glyptotermes_sp. 	 0.02 	 98.70 	 0.06 	 0.10 	 1.01 	 0.01 	 0.00 	 0.04 	 0.07 	 0.00
206 	 THAI031_Glyptotermes_sp. 	 phi37_Glyptotermes_sp. 	 0.00 	 99.94 	 0.00 	 0.05 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
207 	 Cam16-42_Glyptotermes_sp. 	 Cam17-PG-1-TA_Glyptotermes_sp. 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
208 	 KE15-168_Glyptotermes_brevicaudatus 	 RDCT163_Glyptotermes_sp. 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
209 	 Cam16-40_Glyptotermes_sp. 	 RDCT163_Glyptotermes_sp. 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
210 	 Cam16-42_Glyptotermes_sp. 	 RDCT163_Glyptotermes_sp. 	 99.97 	 0.01 	 0.00 	 0.02 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
