node	tip1ID	tip2ID	Afrotropical	Oriental	Australian	Neotropical	Oceanian	Madagascan	Saharo_Arabian	Nearctic	Sino_Japanese	Palearctic
173	 ISR6_Longicaputermes_sinaicus 	 ISR10_Longicaputermes_sinaicus 	0	0	0	0	0	0	100	0	0	0
174	 ISR4_Longicaputermes_sinaicus 	 ISR10_Longicaputermes_sinaicus 	0	0	0	0	0	0	100	0	0	0
175	 ISR9_Longicaputermes_sinaicus 	 ISR11_Longicaputermes_sinaicus 	0	0	0	0	0	0	100	0	0	0
176	 ISR5_Longicaputermes_sinaicus 	 ISR11_Longicaputermes_sinaicus 	0	0	0	0	0	0	100	0	0	0
177	 ISR4_Longicaputermes_sinaicus 	 ISR11_Longicaputermes_sinaicus 	0	0	0	0	0	0	100	0	0	0
178	 IRAN4A_UNIDENTIFIED_UNIDENTIFIED 	 ISR11_Longicaputermes_sinaicus 	0	0	0	0	0	0	100	0	0	0
179	 KF_Kalotermes_flavicollis 	 FL901_0_Kalotermes_approximatus 	0.1	0.12	17.5	1.29	0.03	0.07	0.01	74.95	0.01	5.92
180	 AUS89_Kalotermes_sp. 	 20140314-5_Kalotermes_hilli 	0	0	100	0	0	0	0	0	0	0
181	 KF_Kalotermes_flavicollis 	 20140314-5_Kalotermes_hilli 	0.03	0.03	84.97	6.66	0.01	0.02	0.04	8.04	0	0.18
182	 BO7_Comatermes_perfectus 	 COL15-21_Comatermes_perfectus 	0	0	0	100	0	0	0	0	0	0
183	 US1268.1_Paraneotermes_simplicicornis 	 Para-TE_Paraneotermes_simplicicornis 	0	0	0	0.41	0	0	0	99.58	0	0
184	 BO7_Comatermes_perfectus 	 Para-TE_Paraneotermes_simplicicornis 	0.01	0.01	0.09	97.82	0	0	0	2.08	0	0
185	 G13-135_Calcaritermes_sp. 	 FG17-7_Calcaritermes_sp. 	0	0	0	100	0	0	0	0	0	0
186	 PN1380_0_Calcaritermes_nigriceps 	 FG17-7_Calcaritermes_sp. 	0	0	0	100	0	0	0	0	0	0
187	 HN251_0_Calcaritermes_emarginicollis 	 PN959_0_Calcaritermes_brevicollis 	0	0	0	100	0	0	0	0	0	0
188	 FL4667_0_Calcaritermes_nearcticus 	 PN959_0_Calcaritermes_brevicollis 	0	0	0	99.93	0	0	0	0.07	0	0
189	 E17-RS-20-1-TR_Calcaritermes_cf.nigriceps 	 PN959_0_Calcaritermes_brevicollis 	0	0	0	100	0	0	0	0	0	0
190	 PN1380_0_Calcaritermes_nigriceps 	 PN959_0_Calcaritermes_brevicollis 	0	0	0	100	0	0	0	0	0	0
191	 COL17-26_UNIDENTIFIED_UNIDENTIFIED 	 PN959_0_Calcaritermes_brevicollis 	0	0	0	100	0	0	0	0	0	0
192	 FG17-12_Glyptotermes_perparvus 	 GP17-04_Glyptotermes_sp. 	0	0	0	100	0	0	0	0	0	0
193	 COL15-20_Glyptotermes_sp. 	 GP17-04_Glyptotermes_sp. 	0	0	0	100	0	0	0	0	0	0
194	 KP026263_Glyptotermes_sp. 	 GP17-04_Glyptotermes_sp. 	0	0	0	100	0	0	0	0	0	0
195	 CHI15-85_Glyptotermes_sp. 	 CHI15-87_Glyptotermes_sp. 	0	100	0	0	0	0	0	0	0	0
196	 THAI108_Glyptotermes_sp. 	 CHI15-87_Glyptotermes_sp. 	0	100	0	0	0	0	0	0	0	0
197	 CHI15-157_Glyptotermes_sp. 	 CHI15-87_Glyptotermes_sp. 	0	100	0	0	0	0	0	0	0	0
198	 THAI114_Glyptotermes_sp. 	 CHI15-87_Glyptotermes_sp. 	0	100	0	0	0	0	0	0	0	0
199	 THAI031_Glyptotermes_sp. 	 CHI15-87_Glyptotermes_sp. 	0	100	0	0	0	0	0	0	0	0
200	 NG21_Glyptotermes_sp. 	 SantoT_089_Glyptotermes_sp. 	0	0.05	0	0	99.95	0	0	0	0	0
201	 phi49_Glyptotermes_sp. 	 phi37_Glyptotermes_sp. 	0	100	0	0	0	0	0	0	0	0
202	 phi38_Glyptotermes_sp. 	 phi37_Glyptotermes_sp. 	0	100	0	0	0	0	0	0	0	0
203	 KP026301_Glyptotermes_sp. 	 phi37_Glyptotermes_sp. 	0	100	0	0	0	0	0	0	0	0
204	 Glypto1_Glyptotermes_fuscus 	 phi37_Glyptotermes_sp. 	0	99.9	0.01	0.01	0.01	0	0	0.01	0.05	0
205	 NG21_Glyptotermes_sp. 	 phi37_Glyptotermes_sp. 	0.01	99.03	0.05	0.13	0.72	0.01	0	0.03	0.02	0
206	 THAI031_Glyptotermes_sp. 	 phi37_Glyptotermes_sp. 	0	99.89	0	0.09	0.01	0	0	0	0	0
207	 Cam16-42_Glyptotermes_sp. 	 Cam17-PG-1-TA_Glyptotermes_sp. 	100	0	0	0	0	0	0	0	0	0
208	 KE15-168_Glyptotermes_brevicaudatus 	 RDCT163_Glyptotermes_sp. 	100	0	0	0	0	0	0	0	0	0
209	 Cam16-40_Glyptotermes_sp. 	 RDCT163_Glyptotermes_sp. 	100	0	0	0	0	0	0	0	0	0
210	 Cam16-42_Glyptotermes_sp. 	 RDCT163_Glyptotermes_sp. 	99.99	0	0	0.01	0	0	0	0	0	0
211	 FG-ND2-12_Glyptotermes_sp. 	 RDCT163_Glyptotermes_sp. 	20.51	14.83	0.17	64.38	0.01	0.02	0	0.08	0	0
212	 THAI112_Glyptotermes_sp. 	 CHI15-66_Glyptotermes_sp. 	0	100	0	0	0	0	0	0	0	0
213	 CHI15-117_Glyptotermes_sp. 	 CHI15-66_Glyptotermes_sp. 	0	100	0	0	0	0	0	0	0	0
214	 CHI15-24_Glyptotermes_sp. 	 CHI15-66_Glyptotermes_sp. 	0	100	0	0	0	0	0	0	0	0
215	 AUS109_Glyptotermes_sp. 	 AUS101_Glyptotermes_nr.irridipenis 	0	0.15	99.85	0	0	0	0	0	0	0
216	 CHI15-75_Glyptotermes_sp. 	 CHI15-80_Glyptotermes_sp. 	0	100	0	0	0	0	0	0	0	0
217	 AUS109_Glyptotermes_sp. 	 CHI15-80_Glyptotermes_sp. 	0	99.01	0.97	0.01	0	0	0	0.01	0.01	0
218	 KP026257_Glyptotermes_satsumensis 	 CHI15-80_Glyptotermes_sp. 	0.01	99.36	0.29	0.02	0	0	0	0.01	0.31	0
219	 KP026300_Glyptotermes_sp. 	 CHI15-80_Glyptotermes_sp. 	0	99.99	0	0	0	0	0	0	0	0
220	 CHI15-24_Glyptotermes_sp. 	 CHI15-80_Glyptotermes_sp. 	0	99.99	0	0	0	0	0	0	0	0
221	 FG-ND2-12_Glyptotermes_sp. 	 CHI15-80_Glyptotermes_sp. 	0.26	93.15	0.04	6.51	0	0.01	0	0.02	0	0
222	 THAI031_Glyptotermes_sp. 	 CHI15-80_Glyptotermes_sp. 	0.02	94.2	0.02	5.75	0	0	0	0.01	0	0
223	 KP026263_Glyptotermes_sp. 	 CHI15-80_Glyptotermes_sp. 	0	0.5	0.01	99.49	0	0	0	0	0	0
224	 COL17-26_UNIDENTIFIED_UNIDENTIFIED 	 CHI15-80_Glyptotermes_sp. 	0	0	0	100	0	0	0	0	0	0
225	 E17-RS-34-2-TR_Rugitermes_sp. 	 GUA483_Rugitermes_unicolor 	0	0	0	100	0	0	0	0	0	0
226	 PU998_0_Rugitermes_aridus 	 GUA483_Rugitermes_unicolor 	0	0	0	100	0	0	0	0	0	0
227	 KP026284_Rugitermes_sp. 	 GUA483_Rugitermes_unicolor 	0	0	0	100	0	0	0	0	0	0
228	 EC1466_0_Rugitermes_laticollis 	 GUA483_Rugitermes_unicolor 	0	0	0	100	0	0	0	0	0	0
229	 MAD15-18_Postelectrotermes_sp. 	 MAD15-14_Postelectrotermes_sp. 	0	0	0	0	0	100	0	0	0	0
230	 MAD15-10_Postelectrotermes_sp. 	 MAD15-14_Postelectrotermes_sp. 	0	0	0	0	0	100	0	0	0	0
231	 MAD15-157_UNIDENTIFIED_UNIDENTIFIED 	 MAD15-14_Postelectrotermes_sp. 	0	0	0	0	0	100	0	0	0	0
232	 MAD19-118_Postelectrotermes_sp. 	 MAD19-117_Postelectrotermes_sp. 	0	0	0	0	0	100	0	0	0	0
233	 MAD19-106_Glyptotermes_sp. 	 MAD19-117_Postelectrotermes_sp. 	0	0	0	0	0	100	0	0	0	0
234	 MAD19-90_UNIDENTIFIED_UNIDENTIFIED 	 MAD19-11_Postelectrotermes_sp. 	0	0	0	0	0	100	0	0	0	0
235	 MAD19-16_UNIDENTIFIED_UNIDENTIFIED 	 MAD19-11_Postelectrotermes_sp. 	0	0	0	0	0	100	0	0	0	0
236	 MAD19-106_Glyptotermes_sp. 	 MAD19-11_Postelectrotermes_sp. 	0	0	0	0	0	100	0	0	0	0
237	 MAD15-171_Postelectrotermes_sp. 	 MAD19-11_Postelectrotermes_sp. 	0	0	0	0	0	100	0	0	0	0
238	 MAD15-15_UNIDENTIFIED_UNIDENTIFIED 	 MAD19-11_Postelectrotermes_sp. 	0	0	0	0	0	100	0	0	0	0
239	 MAD15-157_UNIDENTIFIED_UNIDENTIFIED 	 MAD19-11_Postelectrotermes_sp. 	0	0	0	0.02	0	99.98	0	0	0	0
240	 EC1466_0_Rugitermes_laticollis 	 MAD19-11_Postelectrotermes_sp. 	0	0	0.01	99.02	0	0.97	0	0.01	0	0
241	 MAD15-108_UNIDENTIFIED_UNIDENTIFIED 	 KE15-10_Neotermes_cf.meruensis 	31.54	0.07	0.28	50.81	0.02	17.14	0	0.13	0.01	0
242	 FG-ND2-2_Neotermes_sp. 	 KE15-10_Neotermes_cf.meruensis 	0.06	0	0.01	99.91	0	0.01	0	0	0	0
243	 PA827_Neotermes_fulvescens 	 KE15-10_Neotermes_cf.meruensis 	0	0.01	0	99.99	0	0	0	0	0	0
244	 CHI15-14_Neotermes_sp. 	 SING74_Neotermes_sp. 	0	100	0	0	0	0	0	0	0	0
245	 AUS91_Neotermes_sp. 	 AUS96_Neotermes_sp. 	0	0	100	0	0	0	0	0	0	0
246	 AUS102_Neotermes_insularis_c.f.malandensis 	 AUS96_Neotermes_sp. 	0	0	100	0	0	0	0	0	0	0
247	 AUS70_Neotermes_insularis 	 AUS96_Neotermes_sp. 	0	0.04	99.96	0	0	0	0	0	0	0
248	 phi12_Neotermes_sp. 	 phi10_Neotermes_sp. 	0	100	0	0	0	0	0	0	0	0
249	 phi47_Neotermes_sp. 	 phi10_Neotermes_sp. 	0	100	0	0	0	0	0	0	0	0
250	 phi6_Neotermes_sp. 	 phi17-2_Neotermes_sp. 	0	100	0	0	0	0	0	0	0	0
